0.374 	 0.037640 	 0.999953 	 0.25 
0.375 	 0.037769 	 0.999801 	 0.25 
0.376 	 0.037898 	 0.999653 	 0.25 
0.377 	 0.038026 	 0.999509 	 0.25 
0.378 	 0.038153 	 0.999369 	 0.25 
0.379 	 0.038280 	 0.999233 	 0.25 
0.380 	 0.038406 	 0.999100 	 0.25 
0.381 	 0.038531 	 0.998972 	 0.25 
0.382 	 0.038655 	 0.998847 	 0.25 
0.383 	 0.038778 	 0.998727 	 0.25 
0.384 	 0.038900 	 0.998610 	 0.25 
0.385 	 0.039022 	 0.998498 	 0.25 
0.386 	 0.039143 	 0.998389 	 0.25 
0.387 	 0.039263 	 0.998285 	 0.25 
0.388 	 0.039382 	 0.998184 	 0.25 
0.389 	 0.039501 	 0.998088 	 0.25 
0.390 	 0.039618 	 0.997996 	 0.25 
0.391 	 0.039735 	 0.997908 	 0.25 
0.392 	 0.039851 	 0.997824 	 0.25 
0.393 	 0.039966 	 0.997745 	 0.25 
0.394 	 0.040080 	 0.997669 	 0.25 
0.395 	 0.040194 	 0.997598 	 0.25 
0.396 	 0.040306 	 0.997531 	 0.25 
0.397 	 0.040418 	 0.997469 	 0.25 
0.398 	 0.040529 	 0.997410 	 0.25 
0.399 	 0.040639 	 0.997356 	 0.25 
0.400 	 0.040748 	 0.997306 	 0.25 
0.401 	 0.040856 	 0.997261 	 0.25 
0.402 	 0.040963 	 0.997220 	 0.25 
0.403 	 0.041070 	 0.997183 	 0.25 
0.404 	 0.041175 	 0.997151 	 0.25 
0.405 	 0.041280 	 0.997123 	 0.25 
0.406 	 0.041384 	 0.997099 	 0.25 
0.407 	 0.041487 	 0.997080 	 0.25 
0.408 	 0.041589 	 0.997066 	 0.25 
0.409 	 0.041690 	 0.997055 	 0.25 
0.410 	 0.041790 	 0.997049 	 0.25 
0.411 	 0.041890 	 0.997048 	 0.25 
0.412 	 0.041988 	 0.997051 	 0.25 
0.413 	 0.042086 	 0.997059 	 0.25 
0.414 	 0.042182 	 0.997071 	 0.25 
0.415 	 0.042278 	 0.997088 	 0.25 
0.416 	 0.042373 	 0.997109 	 0.25 
0.417 	 0.042467 	 0.997134 	 0.25 
0.418 	 0.042560 	 0.997165 	 0.25 
0.419 	 0.042652 	 0.997199 	 0.25 
0.420 	 0.042744 	 0.997239 	 0.25 
0.421 	 0.042834 	 0.997282 	 0.25 
0.422 	 0.042923 	 0.997331 	 0.25 
0.423 	 0.043012 	 0.997384 	 0.25 
0.424 	 0.043099 	 0.997441 	 0.25 
0.425 	 0.043186 	 0.997503 	 0.25 
0.426 	 0.043272 	 0.997570 	 0.25 
0.427 	 0.043357 	 0.997641 	 0.25 
0.428 	 0.043441 	 0.997716 	 0.25 
0.429 	 0.043524 	 0.997797 	 0.25 
0.430 	 0.043606 	 0.997881 	 0.25 
0.431 	 0.043687 	 0.997971 	 0.25 
0.432 	 0.043767 	 0.998065 	 0.25 
0.433 	 0.043847 	 0.998163 	 0.25 
0.434 	 0.043925 	 0.998266 	 0.25 
0.435 	 0.044003 	 0.998374 	 0.25 
0.436 	 0.044079 	 0.998486 	 0.25 
0.437 	 0.044155 	 0.998603 	 0.25 
0.438 	 0.044230 	 0.998724 	 0.25 
0.439 	 0.044304 	 0.998850 	 0.25 
0.440 	 0.044377 	 0.998980 	 0.25 
0.441 	 0.044449 	 0.999115 	 0.25 
0.442 	 0.044520 	 0.999254 	 0.25 
0.443 	 0.044591 	 0.999398 	 0.25 
0.444 	 0.044660 	 0.999547 	 0.25 
0.445 	 0.044729 	 0.999700 	 0.25 
0.446 	 0.044796 	 0.999857 	 0.25 
0.447 	 0.044863 	 1.000019 	 0.25 
0.448 	 0.044929 	 1.000185 	 0.25 
0.449 	 0.044994 	 1.000356 	 0.25 
0.450 	 0.045058 	 1.000532 	 0.25 
0.451 	 0.045121 	 1.000711 	 0.25 
0.452 	 0.045183 	 1.000896 	 0.25 
0.453 	 0.045245 	 1.001084 	 0.25 
0.454 	 0.045305 	 1.001277 	 0.25 
0.455 	 0.045365 	 1.001475 	 0.25 
0.456 	 0.045423 	 1.001677 	 0.25 
0.457 	 0.045481 	 1.001883 	 0.25 
0.458 	 0.045538 	 1.002093 	 0.25 
0.459 	 0.045595 	 1.002308 	 0.25 
0.460 	 0.045650 	 1.002527 	 0.25 
0.461 	 0.045704 	 1.002751 	 0.25 
